pair_id,sample_weight,agreement_count,pred_vote
66001502#82724964,1.0,3,0
82724964#44923081,1.0,3,0
65159550#88025577,1.0,3,0
15311130#65979382,1.0,3,1
70600274#6817074,1.0,3,0
21038841#39761380,1.0,3,0
59825579#6444657,1.0,3,0
30439582#96667020,1.0,3,0
57869707#15196749,1.0,3,0
66465346#42626545,1.0,3,0
72185223#81865746,1.0,3,0
320211#75698787,1.0,3,0
40659886#48449418,1.0,3,0
24307555#94576846,1.0,3,0
7547159#18682580,1.0,3,0
67959173#46998470,1.0,3,0
79265216#19338654,1.0,3,1
3365489#77145447,1.0,3,0
19012125#3980193,1.0,3,0
41822669#24315621,1.0,3,0
11241255#20665199,1.0,3,0
68023169#82217045,1.0,3,1
1574817#77488882,1.0,3,1
24055903#87240955,1.0,3,0
7096661#94791347,1.0,3,0
10218816#63634340,1.0,3,1
40170577#13621719,1.0,3,1
54285160#18140756,1.0,3,0
50973979#87168706,1.0,3,0
12409643#3365489,1.0,3,0
77641222#22550534,1.0,3,0
78313618#55124457,1.0,3,0
25390993#74588061,1.0,3,0
23792229#96715844,1.0,3,0
24909859#79812958,1.0,3,1
57882906#96441135,1.0,3,0
78513705#28958152,1.0,3,0
47337045#85520596,1.0,3,1
35243408#6444657,1.0,3,0
72185223#84783221,1.0,3,1
78313618#60071236,1.0,3,0
34075163#85641193,1.0,3,0
92054456#36026562,1.0,3,0
98129540#89189013,1.0,3,0
17618186#32383258,1.0,3,0
84202154#78273504,1.0,3,0
69540904#67991855,1.0,3,0
48798939#82666001,1.0,3,0
20822871#7987227,1.0,3,0
78273504#4150044,1.0,3,0
5662042#80747993,1.0,3,0
18225168#11413382,1.0,3,0
25351062#7862454,1.0,3,0
50999488#86597447,1.0,3,0
81296852#76045300,1.0,3,0
16874921#12263071,1.0,3,0
12558301#2724789,1.0,3,0
86510416#96601666,1.0,3,0
74315994#59874069,1.0,3,0
444965#68400481,1.0,3,1
20668617#19820120,1.0,3,0
59874069#34487169,1.0,3,0
84718207#35076842,1.0,3,0
57354491#19610472,1.0,3,0
65193938#52126910,1.0,3,0
19585056#90931340,1.0,3,0
80235641#88073129,1.0,3,0
74898883#35439433,1.0,3,0
21436544#63436905,1.0,3,0
59622337#19506949,1.0,3,0
44579234#30893225,1.0,3,0
10803100#92348266,1.0,3,0
40524988#80747993,1.0,3,0
58262024#97485069,1.0,3,0
92054456#59310973,1.0,3,0
1875778#95428009,1.0,3,1
89189013#84347869,1.0,3,0
81752586#65159550,1.0,3,0
10547369#599182,1.0,3,0
59887473#36193101,1.0,3,0
71514451#76350435,1.0,3,0
50403133#4395083,1.0,3,0
77906357#6997147,1.0,3,0
1000748#9531648,1.0,3,0
66914777#35572402,1.0,3,0
76999933#94578304,1.0,3,0
67388462#11754903,1.0,3,0
16458906#9932421,1.0,3,0
10009728#94391133,1.0,3,0
87955598#28797891,1.0,3,0
6444657#44302898,1.0,3,1
79812958#35983151,1.0,3,1
51850183#42621634,1.0,3,0
64696513#82209636,1.0,3,0
84940611#74622289,1.0,3,0
14022878#97975290,1.0,3,1
77554678#259815,1.0,3,0
75933939#53447026,1.0,3,0
50179606#30963421,1.0,3,0
40470567#40624769,1.0,3,0
93405719#93393039,1.0,3,0
32359565#6086571,1.0,3,1
36193101#66097781,1.0,3,0
1029315#88331613,1.0,3,0
71190761#395201,1.0,3,0
55993507#43618988,1.0,3,0
70768754#26820221,1.0,3,0
39944551#6217373,1.0,3,0
81738033#45065236,1.0,3,1
17043700#94576846,1.0,3,0
11651896#67340922,1.0,3,0
21236035#73296694,1.0,3,1
9185300#80346902,1.0,3,0
64225057#17131328,1.0,3,0
45649802#61257806,1.0,3,0
89098364#35760433,1.0,3,1
81254738#79368706,1.0,3,0
54499706#37417537,1.0,3,0
19820120#18178431,1.0,3,0
75400332#88446522,1.0,3,0
8145012#54499706,1.0,3,0
67880656#52074266,1.0,3,1
97281594#88596856,1.0,3,1
259815#30893225,1.0,3,1
18178431#52499440,1.0,3,0
79368706#64889535,1.0,3,0
88944870#54656829,1.0,3,0
25024300#11874069,1.0,3,0
81254738#79860176,1.0,3,1
90146840#92356380,1.0,3,0
29226990#86597447,1.0,3,0
18225168#888946,1.0,3,0
26298839#22110995,1.0,3,0
80346902#54519492,1.0,3,1
24488733#94697384,1.0,3,0
11681031#66204747,1.0,3,0
15602472#96482852,1.0,3,0
15073430#48808155,1.0,3,0
9065596#2803990,1.0,3,0
81738033#44579234,1.0,3,0
48153881#31928950,1.0,3,0
2634172#13704452,1.0,3,0
85663923#95160580,1.0,3,0
75698787#84718207,1.0,3,0
13389192#96715844,1.0,3,0
64284720#76535406,1.0,3,0
2276717#6997147,1.0,3,0
87327065#5108829,1.0,3,0
27087905#43671477,1.0,3,0
7096661#1705445,1.0,3,0
25895411#89764257,1.0,3,0
86039608#36514214,1.0,3,0
426230#24504646,1.0,3,0
9882201#93222484,1.0,3,0
8810340#38999889,1.0,3,1
44098995#46998470,1.0,3,0
6444657#47054569,1.0,3,0
55596658#74588061,1.0,3,0
12391221#13514352,1.0,3,0
19012125#88171897,1.0,3,0
19653009#12577609,1.0,3,0
3129229#10997532,1.0,3,1
2803990#38058369,1.0,3,0
63436905#64438918,1.0,3,0
20448379#2237025,1.0,3,0
5749619#25390993,1.0,3,1
78329795#41505583,1.0,3,0
23345904#27491747,1.0,3,0
59874069#31981847,1.0,3,0
70983035#55427773,1.0,3,0
47240346#87955598,1.0,3,0
30467874#8452869,1.0,3,0
5107817#5197574,1.0,3,0
65991083#81865746,1.0,3,0
7096661#61938323,1.0,3,0
41270447#97390436,1.0,3,1
14475568#38374739,1.0,3,0
93393039#40470567,1.0,3,0
88770421#11651896,1.0,3,0
40086606#6997147,1.0,3,0
39759360#87371358,1.0,3,0
8145012#56809562,1.0,3,0
97473761#52787773,1.0,3,0
924199#17521071,1.0,3,0
84783221#81865746,1.0,3,0
34522740#54559293,1.0,3,0
7503553#10816,1.0,3,0
47240346#15073430,1.0,3,0
47240346#22550534,1.0,3,0
18140756#36985187,1.0,3,0
70533385#30137322,1.0,3,1
98861629#12263071,1.0,3,0
65761443#20665199,1.0,3,0
87136825#53799536,1.0,3,0
49913360#6601115,1.0,3,0
70533385#37762589,1.0,3,0
62151951#34642657,1.0,3,0
15602472#45667657,1.0,3,0
8452869#93222484,1.0,3,0
87562159#37652517,1.0,3,0
75229781#35439433,1.0,3,0
94791347#74588061,1.0,3,0
76999933#76164350,1.0,3,0
81714923#84036223,1.0,3,0
5563597#77641222,1.0,3,0
84810462#95846717,1.0,3,0
777189#84008510,1.0,3,0
18688923#38999889,1.0,3,0
28797891#79265216,1.0,3,0
67945340#73018266,1.0,3,0
23345904#74225977,1.0,3,0
66097781#7586139,1.0,3,0
4150044#13205686,1.0,3,0
35983151#89189013,1.0,3,0
79528937#28797890,1.0,3,0
14576013#6873873,1.0,3,0
48310053#16174398,1.0,3,0
23923095#98321879,1.0,3,0
23345904#89113825,1.0,3,0
65376715#30467874,1.0,3,0
13084603#70768754,1.0,3,0
15279595#69540904,1.0,3,0
23165688#29965958,1.0,3,0
55205314#25024300,1.0,3,1
20281251#44579234,1.0,3,0
76535406#13084603,1.0,3,0
93405719#82614828,1.0,3,0
54700185#68332855,1.0,3,1
57354491#71834414,1.0,3,0
88760576#90886706,1.0,3,0
12558301#23792229,1.0,3,0
25573269#48647262,1.0,3,0
50968746#3129229,1.0,3,0
68659568#45858702,1.0,3,0
62254612#90920296,1.0,3,0
9336877#67880656,1.0,3,0
19411771#599182,1.0,3,0
11297103#3038793,1.0,3,0
59226089#95017941,1.0,3,1
10997532#50948610,1.0,3,0
64607330#12057738,1.0,3,0
85663923#23889723,1.0,3,0
40659886#76343774,1.0,3,0
49285911#73808482,1.0,3,0
27491847#67031613,1.0,3,0
87576249#57729543,1.0,3,0
20206361#15602472,1.0,3,0
79812958#89189013,1.0,3,0
88160368#175833,1.0,3,0
1907#24438834,1.0,3,0
39820474#17713434,1.0,3,0
36514214#7503553,1.0,3,0
51215765#74111438,1.0,3,0
30893225#88160368,1.0,3,0
22122748#7547159,1.0,3,0
66204747#18344350,1.0,3,0
73197482#38999889,1.0,3,0
57914917#88674931,1.0,3,0
6220318#6873873,1.0,3,0
39761380#9238663,1.0,3,0
23165688#64360600,1.0,3,0
7096661#25390993,1.0,3,0
37728852#81254738,1.0,3,0
75901191#71190761,1.0,3,0
26714094#66763358,1.0,3,1
71693305#18140756,1.0,3,0
52499440#75059939,1.0,3,0
48938134#7503553,1.0,3,1
12057738#49285911,1.0,3,0
47240346#31303951,1.0,3,0
88331613#84081996,1.0,3,1
1000748#91438386,1.0,3,0
82217045#13613251,1.0,3,0
97008126#93617759,1.0,3,0
96601666#86890239,1.0,3,0
6969637#19320609,1.0,3,0
48938134#74683197,1.0,3,0
52322597#74111438,1.0,3,0
17756835#26650551,1.0,3,0
75134238#75229781,1.0,3,0
22096223#24931990,1.0,3,1
11651896#8810340,1.0,3,0
37818105#26109768,1.0,3,0
85107531#38999889,1.0,3,0
26995615#65159550,1.0,3,0
35076842#24909859,1.0,3,0
1448629#81558327,1.0,3,0
55284959#88944870,1.0,3,1
34075163#25390993,1.0,3,0
82049746#64360600,1.0,3,0
30963421#96601666,1.0,3,0
15602472#54109462,1.0,3,0
66609070#88331613,1.0,3,0
57316524#6455027,1.0,3,0
24163225#12558301,1.0,3,0
7862454#66097781,1.0,3,0
13205686#75588119,1.0,3,0
10373021#23947190,1.0,3,0
74932360#71693305,1.0,3,0
94193655#84147645,1.0,3,0
84271012#17618186,1.0,3,0
6220318#71191165,1.0,3,0
76797257#94193655,1.0,3,0
71834414#18750700,1.0,3,0
85663923#18225168,1.0,3,0
2634172#75552500,1.0,3,1
91438386#74172078,1.0,3,0
36342541#2357764,1.0,3,0
80693528#57698050,1.0,3,1
57729543#94945290,1.0,3,0
89103846#31149883,1.0,3,0
34959942#13086482,1.0,3,0
35807638#53563141,1.0,3,0
14918547#56354267,1.0,3,0
66914777#80362350,1.0,3,0
34642657#75922212,1.0,3,0
92702787#66465346,1.0,3,0
95301262#74930475,1.0,3,0
6969637#3496396,1.0,3,1
64304057#54702023,1.0,3,0
54519492#12057738,1.0,3,0
10218816#70533385,1.0,3,0
16874921#59217936,1.0,3,0
67031613#68490111,1.0,3,0
5197574#16489844,1.0,3,0
51850183#88240059,1.0,3,0
64696513#51664958,1.0,3,0
12057738#15073430,1.0,3,0
94391133#52074266,1.0,3,0
77678186#93405719,1.0,3,0
77964245#8130501,1.0,3,1
1875778#9185300,1.0,3,0
73023967#37417537,1.0,3,0
48647262#55607411,1.0,3,0
44145250#52646581,1.0,3,0
66552236#40063734,1.0,3,0
98456180#37652517,1.0,3,1
34959942#35076842,1.0,3,0
30137322#17447786,1.0,3,0
75400332#47177790,1.0,3,0
9187011#88720725,1.0,3,1
10997532#51581207,1.0,3,0
5651476#426230,1.0,3,0
7016292#54519492,1.0,3,0
395201#54202524,1.0,3,0
24700471#54109462,1.0,3,0
35149551#80085603,1.0,3,0
74381286#60743541,1.0,3,0
13704452#82274481,1.0,3,0
11344076#24936536,1.0,3,0
98235372#75059939,1.0,3,0
47008330#35633356,1.0,3,0
36305406#26995615,1.0,3,0
92348266#82324884,1.0,3,0
36927878#31877082,1.0,3,0
10009728#7861704,1.0,3,0
51710206#2237025,1.0,3,0
92356380#42080094,1.0,3,0
11344076#35823397,1.0,3,0
41160781#92050862,1.0,3,0
88720725#42626545,1.0,3,0
13986277#16174398,1.0,3,0
17043700#59310973,1.0,3,0
71191165#1705445,1.0,3,0
27491847#84810462,1.0,3,0
25427610#22178282,1.0,3,1
92356380#88446522,1.0,3,0
37931146#8104033,1.0,3,0
19338654#95577039,1.0,3,0
76275317#2563741,1.0,3,0
18640012#26995615,1.0,3,0
75400332#19140046,1.0,3,0
68689905#53397183,1.0,3,0
19085838#14133475,1.0,3,0
57354491#71068694,1.0,3,0
35590306#61257806,1.0,3,0
37417537#74225977,1.0,3,0
80747993#54656829,1.0,3,0
18968441#13853990,1.0,3,0
924199#3129229,1.0,3,0
77554678#25767244,1.0,3,0
63008653#71884441,1.0,3,0
72086860#74683197,1.0,3,0
9716045#40170577,1.0,3,0
71498088#36649389,1.0,3,0
63632918#32663296,1.0,3,0
74622289#93754453,1.0,3,1
23345904#96835518,1.0,3,0
23792229#26298839,1.0,3,0
87955598#84147645,1.0,3,0
7138298#42080094,1.0,3,1
61257806#86011983,1.0,3,0
44145250#193593,1.0,3,1
55899186#1574817,1.0,3,0
57914917#21038841,1.0,3,0
95170662#8145012,1.0,3,0
76343774#55164507,1.0,3,0
39094258#94697384,1.0,3,0
94168884#89189013,1.0,3,0
42999877#95577039,1.0,3,0
37466646#44579234,1.0,3,0
10997532#50968746,1.0,3,0
62846191#84250472,1.0,3,1
88944870#55641907,1.0,3,0
36026562#49982462,1.0,3,0
40002118#66914777,1.0,3,0
40470567#50968746,1.0,3,0
10218816#35653799,1.0,3,0
95301262#12285597,1.0,3,0
17131328#10132766,1.0,3,0
35807638#39094258,1.0,3,0
52126910#78273504,1.0,3,0
23943532#17043700,1.0,3,0
40555870#13951675,1.0,3,0
10547369#26109768,1.0,3,1
87481548#72237540,1.0,3,0
51914482#44098995,1.0,3,0
80747993#23947190,1.0,3,0
46998470#75552500,1.0,3,0
38669053#8035591,1.0,3,0
64112411#64112412,1.0,3,0
25390993#70352977,1.0,3,0
88171897#82217045,1.0,3,0
34090287#97360314,1.0,3,0
28849323#78926104,1.0,3,0
11651896#80362350,1.0,3,0
36342541#78513705,1.0,3,0
32663296#48647262,1.0,3,1
62009379#40555870,1.0,3,0
86597447#65193938,1.0,3,0
87645646#16768503,1.0,3,1
65991083#259815,1.0,3,0
48715831#48798939,1.0,3,0
48808155#31149883,1.0,3,1
39376372#48327523,1.0,3,0
80346902#86774262,1.0,3,0
62305995#63436905,1.0,3,0
22017852#11651896,1.0,3,0
79265216#175833,1.0,3,0
82274481#19338654,1.0,3,0
40659886#72086860,1.0,3,0
59874069#74111438,1.0,3,0
88797158#81558327,1.0,3,0
37466646#3342135,1.0,3,0
32792490#8865735,1.0,3,0
66152591#47337045,1.0,3,0
78329795#23276091,1.0,3,0
9765844#74111438,1.0,3,0
34075163#47154861,1.0,3,1
96441135#24721936,1.0,3,0
48880627#65193938,1.0,3,1
23947190#5662042,1.0,3,1
66465346#56744482,1.0,3,0
69644238#11754903,1.0,3,0
48808155#35149551,1.0,3,0
85065034#19743674,1.0,3,0
74225977#88073129,1.0,3,0
25096603#2237025,1.0,3,1
27087905#96835518,1.0,3,0
33296026#52787773,1.0,3,0
37728852#34174042,1.0,3,0
13853990#42076543,1.0,3,0
621820#7586139,1.0,3,0
53799536#8374819,1.0,3,0
8452869#2276717,1.0,3,0
35760433#77488882,1.0,3,0
31149883#15073430,1.0,3,0
68869531#35031528,1.0,3,0
259815#46709252,1.0,3,0
4646691#94596740,1.0,3,0
65761443#40976538,1.0,3,0
66292005#55164507,1.0,3,0
98456180#76164350,1.0,3,1
12673715#62009379,1.0,3,0
10132766#65287375,1.0,3,1
80085603#36004979,1.0,3,0
86510416#18682580,1.0,3,1
2053522#66630102,1.0,3,0
22626368#18510686,1.0,3,1
40086606#39877160,1.0,3,0
64438918#69499657,1.0,3,0
81138609#28958152,1.0,3,0
51741857#82324884,1.0,3,1
36026562#93035933,1.0,3,0
69249199#64607330,1.0,3,0
6628173#85454976,1.0,3,1
86890239#59226089,1.0,3,0
86039608#97473761,1.0,3,0
84486206#21436544,1.0,3,0
11651896#48314206,1.0,3,0
63634340#32252152,1.0,3,0
73197482#78313618,1.0,3,0
71191165#30963421,1.0,3,0
38058369#2053522,1.0,3,0
6873873#90146840,1.0,3,0
96667020#89103846,1.0,3,0
81714923#83562709,1.0,3,0
84783221#62846191,1.0,3,0
72226957#64889535,1.0,3,0
69062083#38669053,1.0,3,0
37788391#84718207,1.0,3,1
17521071#81865746,1.0,3,0
19338654#98314225,1.0,3,0
76645893#79097615,1.0,3,0
1705445#95577039,1.0,3,0
74930475#16768503,1.0,3,0
50403133#81738033,1.0,3,0
22001291#95846717,1.0,3,0
18510686#32383258,1.0,3,0
19743674#88720725,1.0,3,0
52462122#98035591,1.0,3,0
31493300#40976538,1.0,3,0
70600300#57241644,1.0,3,0
31051738#17713434,1.0,3,0
7861704#62305995,1.0,3,0
68571415#44098995,1.0,3,0
68659568#71514451,1.0,3,0
12409643#39944551,1.0,3,0
95301262#6315279,1.0,3,0
17954127#11874069,1.0,3,1
17326659#50948610,1.0,3,0
96601666#20281251,1.0,3,0
22096223#96381958,1.0,3,0
10373021#75552500,1.0,3,0
55641907#74414069,1.0,3,0
41160781#7004489,1.0,3,0
64607330#88414713,1.0,3,0
59310973#34146043,1.0,3,0
10218816#9563912,1.0,3,0
56744482#51109166,1.0,3,0
5197574#8452869,1.0,3,1
74225977#22626368,1.0,3,0
40771441#60595831,1.0,3,0
86136546#57106905,1.0,3,0
83951045#36193101,1.0,3,0
38525199#24909859,1.0,3,0
44145250#47272682,1.0,3,0
84347869#53262633,1.0,3,0
48449418#53397183,1.0,3,1
96835518#89113825,1.0,3,0
96482852#45649802,1.0,3,0
7472344#8780477,1.0,3,0
82209636#85012455,1.0,3,0
17682913#52126910,1.0,3,0
13514352#41314656,1.0,3,0
42076543#54109462,1.0,3,0
13951675#37788391,1.0,3,0
69811580#93750350,1.0,3,0
64225057#75901191,1.0,3,0
47240346#52322597,1.0,3,0
35485275#54702023,1.0,3,0
172054#42080094,1.0,3,0
18556332#36246527,1.0,3,1
88025577#88763472,1.0,3,0
24504646#18344350,1.0,3,0
81752586#36927878,1.0,3,0
41119591#89764257,1.0,3,1
95241878#92612895,1.0,3,0
67959173#26109768,1.0,3,0
48715831#34075163,1.0,3,0
6969637#87240955,1.0,3,0
27087905#17326659,1.0,3,0
93035933#37671415,1.0,3,0
2634172#28316497,1.0,3,0
25573269#42621634,1.0,3,0
38374739#2724789,1.0,3,1
88720725#84250472,1.0,3,0
66630102#12285597,1.0,3,1
39448463#34090287,1.0,3,0
29851431#83586196,1.0,3,0
75229781#17618186,1.0,3,0
57316524#21038841,1.0,3,0
20281251#63436905,1.0,3,0
37417537#74315994,1.0,3,0
87645646#66152591,1.0,3,0
12204925#40940816,1.0,3,0
27087905#98456180,1.0,3,0
47240346#43098472,1.0,3,0
29177746#55427773,1.0,3,0
18225168#23889723,1.0,3,1
92348266#19820120,1.0,3,0
97008126#2174287,1.0,3,0
85074682#55641907,1.0,3,0
75059939#39759360,1.0,3,0
75294597#21520858,1.0,3,0
45667657#23442471,1.0,3,0
288189#54788213,1.0,3,1
93799137#69499657,1.0,3,0
18140756#57869707,1.0,3,0
7138298#70998961,1.0,3,0
75059939#16176339,1.0,3,1
444965#70600274,1.0,3,0
98035591#50100211,1.0,3,0
66218491#47054569,1.0,3,0
64360600#57354491,1.0,3,0
94193655#49285911,1.0,3,0
54519492#18556332,1.0,3,0
18218196#81004909,1.0,3,0
9932421#8035591,1.0,3,0
65376715#16489844,1.0,3,0
78513705#75908352,1.0,3,1
84347869#18968441,1.0,3,1
55993507#13393487,1.0,3,0
10762448#12409643,1.0,3,0
6455027#30963421,1.0,3,0
59310973#39877160,1.0,3,0
53540754#50973979,1.0,3,0
5197574#54499706,1.0,3,0
31981847#60071236,1.0,3,0
37531391#58262024,1.0,3,0
75784220#55596658,1.0,3,0
87765870#40524988,1.0,3,1
19012125#63800622,1.0,3,0
10997532#40470567,1.0,3,0
2357764#59310973,1.0,3,0
85520596#44382672,1.0,3,0
18225168#88602235,1.0,3,0
68747557#71514451,1.0,3,0
78574784#85520596,1.0,3,0
8452869#6601115,1.0,3,0
12204925#73808482,1.0,3,0
48675264#22110995,1.0,3,0
71693305#68571415,1.0,3,0
8810340#86774262,1.0,3,0
193593#25390993,1.0,3,0
36193101#54788213,1.0,3,0
8780477#48938134,1.0,3,1
9531648#64304057,1.0,3,0
2107813#10132766,1.0,3,0
320211#14625144,1.0,3,0
65287375#19653009,1.0,3,0
40976538#74646862,1.0,3,1
13514352#98456180,1.0,3,1
13640797#85663923,1.0,3,0
84081996#50973979,1.0,3,0
9563912#288189,1.0,3,0
46709252#81865746,1.0,3,0
45649802#86011983,1.0,3,1
68819356#42621634,1.0,3,0
39437318#20547394,1.0,3,0
54397772#18688923,1.0,3,0
7004489#15290237,1.0,3,0
1574817#67945340,1.0,3,0
9225217#87481548,1.0,3,0
22178282#6444657,1.0,3,0
5107817#32663296,1.0,3,0
71884441#36514214,1.0,3,0
79265216#87371358,1.0,3,0
10816#7472344,1.0,3,0
76999933#10373021,1.0,3,1
31420716#320211,1.0,3,0
35807638#9765844,1.0,3,0
50044587#17043700,1.0,3,0
95595870#57698050,1.0,3,0
65159550#31061866,1.0,3,1
77641222#64607330,1.0,3,0
6881030#15073430,1.0,3,0
10032550#14576013,1.0,3,0
95917231#72086860,1.0,3,0
93754453#17145434,1.0,3,0
89098364#74172078,1.0,3,0
69644238#31303951,1.0,3,0
288189#36193101,1.0,3,0
47240346#15279595,1.0,3,0
55596658#21688304,1.0,3,0
25351062#14625144,1.0,3,0
18750700#2160536,1.0,3,0
43886265#70768754,1.0,3,0
74898883#79139250,1.0,3,1
6315279#66637530,1.0,3,0
90146840#52646581,1.0,3,0
35572402#66465346,1.0,3,0
43098472#11241255,1.0,3,0
88331613#36649389,1.0,3,0
70600274#80346902,1.0,3,0
43098472#60380041,1.0,3,0
44382672#10547369,1.0,3,0
21214984#82666001,1.0,3,0
57698050#20665199,1.0,3,0
15073430#84147645,1.0,3,0
31149883#19610472,1.0,3,0
69903032#8130501,1.0,3,0
71693305#95160580,1.0,3,0
19669552#24931990,1.0,3,0
40624769#54202524,1.0,3,0
17037701#88763472,1.0,3,0
17037701#12958636,1.0,3,1
77343216#93222484,1.0,3,1
74683197#3496396,1.0,3,0
31303951#74381286,1.0,3,1
94193655#37373317,1.0,3,0
259815#58262024,1.0,3,0
42670956#35653799,1.0,3,0
55607411#1907,1.0,3,0
23943532#20457621,1.0,3,0
88240059#21436544,1.0,3,0
40007298#32792490,1.0,3,0
4308600#94609381,1.0,3,0
57107958#10132766,1.0,3,0
74646862#31493300,1.0,3,0
22206925#1000748,1.0,3,0
54109462#70181426,1.0,3,1
79097615#37652517,1.0,3,0
39448463#39761380,1.0,3,0
74646862#72086860,1.0,3,0
68689905#2300726,1.0,3,0
27145682#63926920,1.0,3,0
84008510#48050949,1.0,3,0
24700471#6881030,1.0,3,0
69249199#22550534,1.0,3,0
31149883#87955598,1.0,3,0
66914777#12391221,1.0,3,0
44382672#17837225,1.0,3,0
9882201#40659886,1.0,3,0
19585056#80235641,1.0,3,1
37652517#51775601,1.0,3,0
63632918#5107817,1.0,3,0
75784220#56354267,1.0,3,0
34146043#7016292,1.0,3,0
9494941#47008330,1.0,3,0
35031528#2357764,1.0,3,0
72636167#42999877,1.0,3,1
61901186#79528937,1.0,3,0
94945290#63926920,1.0,3,0
8780477#7503553,1.0,3,1
35633356#6628173,1.0,3,0
48925354#88770421,1.0,3,0
54656829#78513705,1.0,3,0
7004489#31493300,1.0,3,0
18178431#77145447,1.0,3,0
68675078#57729543,1.0,3,0
43644395#55899186,1.0,3,0
68689905#32663296,1.0,3,0
47054569#98321879,1.0,3,1
68490111#93405719,1.0,3,0
67945340#76164350,1.0,3,0
20448379#12958636,1.0,3,0
16768503#40086606,1.0,3,0
8023909#37728852,1.0,3,0
25757705#66481726,1.0,3,0
70600300#51109166,1.0,3,0
22178282#36116228,1.0,3,0
28316497#91105987,1.0,3,0
4895903#84783221,1.0,3,0
66465346#49982462,1.0,3,0
7472344#18556332,1.0,3,0
7987227#64607330,1.0,3,0
19210924#38999889,1.0,3,0
46709252#51924648,1.0,3,0
90920296#89098364,1.0,3,0
24931990#88674931,1.0,3,0
37373317#13986277,1.0,3,0
73023967#48457802,1.0,3,0
92612895#82724964,1.0,3,0
42626545#27147725,1.0,3,0
66465346#88025577,1.0,3,1
8130501#75380050,1.0,3,0
76535406#75102581,1.0,3,1
75908352#36342541,1.0,3,0
26995615#80362350,1.0,3,0
653566#33045941,1.0,3,0
18344350#81296852,1.0,3,1
70983035#29177746,1.0,3,0
7650784#36319925,1.0,3,0
22178282#51914482,1.0,3,0
95917231#12057738,1.0,3,0
35439433#94697384,1.0,3,1
32792490#22110995,1.0,3,0
85675854#67031613,1.0,3,0
16628120#60595831,1.0,3,0
17326659#88770421,1.0,3,0
75134238#11874069,1.0,3,0
87371358#66552236,1.0,3,1
21940746#74588061,1.0,3,0
98321879#66218491,1.0,3,0
44145250#5749619,1.0,3,0
56809562#14133475,1.0,3,0
16458906#28849323,1.0,3,0
69540904#193593,1.0,3,0
95017941#54285160,1.0,3,0
22096223#47154861,1.0,3,1
71384622#32359565,1.0,3,0
17216616#395201,1.0,3,0
3129229#88596856,1.0,3,0
75588119#17116847,1.0,3,0
17682913#15290237,1.0,3,0
36004979#57208331,1.0,3,0
89113825#82209636,1.0,3,0
87765870#17682913,1.0,3,0
35317298#81865746,1.0,3,0
2254995#70726318,1.0,3,1
27491747#10501202,1.0,3,0
1875778#2724789,1.0,3,0
36342541#88944870,1.0,3,0
57729543#6086571,1.0,3,0
82274481#64304057,1.0,3,0
31061866#17364188,1.0,3,0
426230#71384622,1.0,3,0
59622337#42080094,1.0,3,0
95788693#12057738,1.0,3,0
3342135#6455027,1.0,3,0
81752586#74930475,1.0,3,0
50973979#57241644,1.0,3,1
68659568#94609381,1.0,3,0
32746933#1705445,1.0,3,1
22017852#95170662,1.0,3,0
94351044#19012125,1.0,3,0
74618840#55427773,1.0,3,0
13877575#70600300,1.0,3,1
2160536#68021989,1.0,3,0
15279595#70533385,1.0,3,0
40086606#39544839,1.0,3,0
80235641#18178431,1.0,3,0
59887473#95017941,1.0,3,0
74225977#20547394,1.0,3,0
35031528#59310973,1.0,3,0
84147645#19140046,1.0,3,0
46900357#13086482,1.0,3,0
9329468#88763472,1.0,3,0
26650551#16909124,1.0,3,0
52074266#18510686,1.0,3,0
55596658#71458103,1.0,3,0
64889535#36319925,1.0,3,0
89098364#444965,1.0,3,0
95938196#31051738,1.0,3,0
80693528#25573269,1.0,3,0
84250472#44917290,1.0,3,0
57107958#22178282,1.0,3,0
29851431#70181426,1.0,3,1
8810340#75229781,1.0,3,0
757201#12263071,1.0,3,0
69811580#39437318,1.0,3,0
24607772#96705065,1.0,3,0
28797891#79528937,1.0,3,0
19506949#13205686,1.0,3,0
69499657#94697384,1.0,3,0
85663923#35489837,1.0,3,0
69062083#4734872,1.0,3,0
71884441#84783221,1.0,3,0
49285911#71906516,1.0,3,0
29965958#39437318,1.0,3,0
96441135#20206361,1.0,3,0
43886265#52126910,1.0,3,0
70600261#12424092,1.0,3,1
64791875#25024300,1.0,3,0
88602235#63632918,1.0,3,0
66637530#75901191,1.0,3,0
48310053#48050949,1.0,3,0
97281594#35149551,1.0,3,0
52787773#64112411,1.0,3,0
21940746#9531648,1.0,3,0
808263#94697384,1.0,3,0
40624769#19653009,1.0,3,0
75698787#62009379,1.0,3,0
45858702#25351062,1.0,3,1
79812958#71458103,1.0,3,0
39877160#39544839,1.0,3,0
54728016#50972713,1.0,3,0
37931146#51318537,1.0,3,0
72185223#23833261,1.0,3,0
53447026#3365489,1.0,3,0
76350435#66481726,1.0,3,0
34597503#57208331,1.0,3,0
65979382#24163225,1.0,3,0
44669031#8023909,1.0,3,0
94791347#48310053,1.0,3,0
57574501#14576013,1.0,3,0
48310053#40170577,1.0,3,0
10803100#39094258,1.0,3,0
33541592#48675264,1.0,3,0
51775601#12391221,1.0,3,0
7004489#2740878,1.0,3,0
70983035#18510686,1.0,3,0
8374819#259815,1.0,3,0
24936536#6873873,1.0,3,0
64225057#67818648,1.0,3,0
