idx,pair_id,gold
2235,37466646#44579234,0
2236,10997532#50968746,0
2237,62846191#84250472,1
2238,88944870#55641907,0
2239,36026562#49982462,0
2240,40002118#66914777,0
2241,40470567#50968746,0
2242,10218816#35653799,0
2243,95301262#12285597,0
2244,17131328#10132766,0
2245,35807638#39094258,0
2246,52126910#78273504,0
2247,23943532#17043700,0
2248,40555870#13951675,0
2249,68747557#79812958,0
2250,10547369#26109768,1
2251,87481548#72237540,0
2252,51914482#44098995,0
2253,80747993#23947190,0
2254,46998470#75552500,0
2255,38669053#8035591,0
2256,64112411#64112412,0
2257,25390993#70352977,0
2258,88171897#82217045,0
2259,34090287#97360314,0
2260,64284720#15311130,0
2261,28849323#78926104,0
2262,11651896#80362350,0
2263,36342541#78513705,0
2264,32663296#48647262,1
2265,62009379#40555870,0
2266,86597447#65193938,0
2267,87645646#16768503,1
2268,65991083#259815,0
2269,48715831#48798939,0
2270,44382672#24700471,0
2271,48808155#31149883,1
2272,39376372#48327523,0
2273,80346902#86774262,0
2274,62305995#63436905,0
2275,22017852#11651896,0
2276,79265216#175833,0
2277,82274481#19338654,0
2278,40659886#72086860,0
2279,59874069#74111438,0
2280,88797158#81558327,0
2281,37466646#3342135,0
2282,32792490#8865735,0
2283,66152591#47337045,0
2284,78329795#23276091,0
2285,9765844#74111438,0
2286,34075163#47154861,0
2287,96441135#24721936,0
2288,48880627#65193938,1
2289,23947190#5662042,1
2290,66465346#56744482,0
2291,69644238#11754903,0
2292,48808155#35149551,0
2293,85065034#19743674,0
2294,74225977#88073129,0
2295,25096603#2237025,1
2296,27087905#96835518,0
2297,33296026#52787773,0
2298,37728852#34174042,0
2299,13853990#42076543,0
2300,621820#7586139,0
2301,53799536#8374819,0
2302,8452869#2276717,0
2303,35760433#77488882,0
2304,31149883#15073430,0
2305,68869531#35031528,0
2306,259815#46709252,0
2307,4646691#94596740,0
2308,65761443#40976538,0
2309,66292005#55164507,0
2310,98456180#76164350,0
2311,12673715#62009379,0
2312,10132766#65287375,1
2313,80085603#36004979,0
2314,35983151#7547159,1
2315,86510416#18682580,0
2316,2053522#66630102,0
2317,22626368#18510686,1
2318,40086606#39877160,0
2319,64438918#69499657,0
2320,81138609#28958152,0
2321,51741857#82324884,1
2322,36026562#93035933,0
2323,69249199#64607330,0
2324,6628173#85454976,1
2325,86890239#59226089,0
2326,86039608#97473761,0
2327,84486206#21436544,0
2328,11651896#48314206,0
2329,63634340#32252152,0
2330,73197482#78313618,0
2331,71191165#30963421,0
2332,56809562#95170662,0
2333,38058369#2053522,0
2334,6873873#90146840,0
2335,96667020#89103846,0
2336,81714923#83562709,0
2337,84783221#62846191,0
2338,72226957#64889535,0
2339,69062083#38669053,0
2340,37788391#84718207,1
2341,17521071#81865746,0
2342,19338654#98314225,0
2343,76645893#79097615,0
2344,1705445#95577039,0
2345,74930475#16768503,0
2346,50403133#81738033,0
2347,22001291#95846717,0
2348,18510686#32383258,0
2349,19743674#88720725,0
2350,52462122#98035591,0
2351,31493300#40976538,0
2352,70600300#57241644,0
2353,31051738#17713434,0
2354,7861704#62305995,0
2355,68571415#44098995,0
2356,68659568#71514451,0
2357,12409643#39944551,0
2358,95301262#6315279,0
2359,17954127#11874069,1
2360,17326659#50948610,0
2361,96601666#20281251,0
2362,22096223#96381958,0
2363,10373021#75552500,0
2364,55641907#74414069,0
2365,41160781#7004489,0
2366,64607330#88414713,0
2367,59310973#34146043,0
2368,10218816#9563912,0
2369,56744482#51109166,0
2370,5197574#8452869,0
2371,74225977#22626368,0
2372,40771441#60595831,0
2373,86136546#57106905,0
2374,83951045#36193101,0
2375,38525199#24909859,0
2376,44145250#47272682,0
2377,84347869#53262633,0
2378,48449418#53397183,1
2379,96835518#89113825,0
2380,96482852#45649802,0
2381,7472344#8780477,0
2382,82209636#85012455,0
2383,17682913#52126910,0
2384,13514352#41314656,0
2385,42076543#54109462,0
2386,13951675#37788391,0
2387,5563597#31587846,0
2388,37931146#35807638,0
2389,69811580#93750350,0
2390,64225057#75901191,0
2391,47240346#52322597,0
2392,35485275#54702023,0
2393,172054#42080094,0
2394,18556332#36246527,1
2395,88025577#88763472,0
2396,24504646#18344350,0
2397,81752586#36927878,0
2398,88763472#11681031,0
2399,41119591#89764257,1
2400,95241878#92612895,0
2401,67959173#26109768,0
2402,35076842#75698787,0
2403,48715831#34075163,0
2404,6969637#87240955,0
2405,27087905#17326659,0
2406,93035933#37671415,0
2407,2634172#28316497,0
2408,25573269#42621634,0
2409,38374739#2724789,1
2410,88720725#84250472,0
2411,66630102#12285597,1
2412,39448463#34090287,0
2413,29851431#83586196,0
2414,75229781#17618186,0
2415,57316524#21038841,0
2416,20281251#63436905,0
2417,37417537#74315994,0
2418,87645646#66152591,0
2419,12204925#40940816,0
2420,27087905#98456180,0
2421,47240346#43098472,0
2422,29177746#55427773,0
2423,18225168#23889723,1
2424,92348266#19820120,0
2425,97008126#2174287,0
2426,85074682#55641907,0
2427,75059939#39759360,0
2428,75294597#21520858,0
2429,45667657#23442471,0
2430,288189#54788213,1
2431,54499706#49982462,0
2432,93799137#69499657,0
2433,18140756#57869707,0
2434,7138298#70998961,0
2435,75059939#16176339,1
2436,444965#70600274,0
2437,98035591#50100211,0
2438,66218491#47054569,0
2439,64360600#57354491,0
2440,94193655#49285911,0
2441,54519492#18556332,0
2442,18218196#81004909,0
2443,9932421#8035591,1
2444,65376715#16489844,0
2445,78513705#75908352,1
2446,84347869#18968441,1
2447,55993507#13393487,0
2448,10762448#12409643,0
2449,6455027#30963421,0
2450,59310973#39877160,0
2451,53540754#50973979,0
2452,59622337#23276091,0
2453,5197574#54499706,0
2454,77343216#94929528,0
2455,31981847#60071236,0
2456,37531391#58262024,0
2457,75784220#55596658,0
2458,87765870#40524988,1
2459,19012125#63800622,0
2460,10997532#40470567,0
2461,2357764#59310973,0
2462,85520596#44382672,0
2463,18225168#88602235,0
2464,68747557#71514451,0
2465,78574784#85520596,0
2466,8452869#6601115,0
2467,12204925#73808482,0
2468,48675264#22110995,0
2469,71693305#68571415,0
2470,8810340#86774262,0
2471,193593#25390993,0
2472,36193101#54788213,0
2473,8780477#48938134,0
2474,9531648#64304057,0
2475,2107813#10132766,0
2476,320211#14625144,0
2477,65287375#19653009,0
2478,40976538#74646862,1
2479,13514352#98456180,0
2480,13640797#85663923,0
2481,57297547#83052078,1
2482,84081996#50973979,0
2483,9563912#288189,0
2484,46709252#81865746,0
2485,3038793#20008769,0
2486,45649802#86011983,1
2487,68819356#42621634,0
2488,39437318#20547394,0
2489,54397772#18688923,0
2490,7004489#15290237,0
2491,1574817#67945340,0
2492,9225217#87481548,0
2493,22178282#6444657,0
2494,5107817#32663296,0
2495,71884441#36514214,0
2496,79265216#87371358,0
2497,10816#7472344,0
2498,76999933#10373021,1
2499,75933939#3365489,1
2500,31420716#320211,0
2501,35807638#9765844,0
2502,50044587#17043700,0
2503,95595870#57698050,0
2504,65159550#31061866,1
2505,77641222#64607330,0
2506,6881030#15073430,0
2507,10032550#14576013,0
2508,95917231#72086860,0
2509,93754453#17145434,0
2510,89098364#74172078,0
2511,69644238#31303951,0
2512,288189#36193101,0
2513,47240346#15279595,0
2514,55596658#21688304,0
2515,25351062#14625144,0
2516,18750700#2160536,0
2517,43886265#70768754,0
2518,74898883#79139250,0
2519,6315279#66637530,0
2520,90146840#52646581,0
2521,35572402#66465346,0
2522,43098472#11241255,0
2523,88331613#36649389,0
2524,70600274#80346902,0
2525,43098472#60380041,0
2526,44382672#10547369,0
2527,21214984#82666001,0
2528,57698050#20665199,0
2529,15073430#84147645,0
2530,31149883#19610472,0
2531,69903032#8130501,0
2532,71693305#95160580,0
2533,19669552#24931990,0
2534,40624769#54202524,0
2535,17037701#88763472,0
2536,22550534#5563597,0
2537,17037701#12958636,1
2538,77343216#93222484,0
2539,74683197#3496396,0
2540,31303951#74381286,1
2541,94193655#37373317,0
2542,259815#58262024,0
2543,42670956#35653799,0
2544,55607411#1907,0
2545,23943532#20457621,0
2546,88240059#21436544,0
2547,40007298#32792490,0
2548,4308600#94609381,0
2549,57107958#10132766,0
2550,74646862#31493300,0
2551,22206925#1000748,0
2552,54109462#70181426,1
2553,79097615#37652517,0
2554,39448463#39761380,0
2555,74646862#72086860,0
2556,68689905#2300726,0
2557,27145682#63926920,0
2558,84008510#48050949,0
2559,24700471#6881030,0
2560,69249199#22550534,0
2561,31149883#87955598,0
2562,66914777#12391221,0
2563,44382672#17837225,0
2564,9882201#40659886,0
2565,19585056#80235641,1
2566,35149551#39094258,1
2567,37652517#51775601,0
2568,63632918#5107817,0
2569,75784220#56354267,0
2570,34146043#7016292,0
2571,9494941#47008330,0
2572,35031528#2357764,0
2573,72636167#42999877,1
2574,61901186#79528937,0
2575,94945290#63926920,0
2576,8780477#7503553,1
2577,35633356#6628173,0
2578,48925354#88770421,0
2579,54656829#78513705,0
2580,7004489#31493300,0
2581,18178431#77145447,0
2582,68675078#57729543,0
2583,43644395#55899186,0
2584,68689905#32663296,0
2585,47054569#98321879,1
2586,68490111#93405719,0
2587,67945340#76164350,0
2588,20448379#12958636,0
2589,16768503#40086606,0
2590,8023909#37728852,0
2591,25757705#66481726,0
2592,70600300#51109166,0
2593,22178282#36116228,0
2594,28316497#91105987,0
2595,4895903#84783221,0
2596,66465346#49982462,0
2597,7472344#18556332,0
2598,7987227#64607330,0
2599,19210924#38999889,0
2600,46709252#51924648,0
2601,90920296#89098364,0
2602,24931990#88674931,0
2603,33045941#29009865,0
2604,37373317#13986277,0
2605,73023967#48457802,0
2606,92612895#82724964,0
2607,42626545#27147725,0
2608,66465346#88025577,1
2609,8130501#75380050,0
2610,76535406#75102581,1
2611,75908352#36342541,0
2612,26995615#80362350,0
2613,653566#33045941,0
2614,18344350#81296852,1
2615,70983035#29177746,0
2616,7650784#36319925,0
2617,22178282#51914482,0
2618,95917231#12057738,0
2619,35439433#94697384,1
2620,32792490#22110995,0
2621,85675854#67031613,0
2622,16628120#60595831,0
2623,17326659#88770421,0
2624,75134238#11874069,0
2625,87371358#66552236,1
2626,21940746#74588061,0
2627,98321879#66218491,0
2628,44145250#5749619,0
2629,56809562#14133475,0
2630,60029334#18682580,0
2631,16458906#28849323,0
2632,69540904#193593,0
2633,95017941#54285160,0
2634,22096223#47154861,1
2635,71384622#32359565,0
2636,17216616#395201,0
2637,3129229#88596856,0
2638,75588119#17116847,0
2639,17682913#15290237,0
2640,36004979#57208331,0
2641,89113825#82209636,0
2642,87765870#17682913,0
2643,35317298#81865746,0
2644,2254995#70726318,0
2645,27491747#10501202,0
2646,1875778#2724789,0
2647,36342541#88944870,0
2648,57729543#6086571,0
2649,82274481#64304057,0
2650,31061866#17364188,0
2651,426230#71384622,0
2652,59622337#42080094,0
2653,95788693#12057738,0
2654,3342135#6455027,0
2655,81752586#74930475,0
2656,50973979#57241644,1
2657,68659568#94609381,0
2658,32746933#1705445,1
2659,22017852#95170662,0
2660,94351044#19012125,0
2661,74618840#55427773,0
2662,13877575#70600300,1
2663,2160536#68021989,0
2664,15279595#70533385,0
2665,40086606#39544839,0
2666,80235641#18178431,0
2667,59887473#95017941,0
2668,74225977#20547394,0
2669,35031528#59310973,0
2670,84147645#19140046,0
2671,46900357#13086482,0
2672,9329468#88763472,0
2673,26650551#16909124,0
2674,52074266#18510686,0
2675,55596658#71458103,0
2676,64889535#36319925,0
2677,89098364#444965,0
2678,95938196#31051738,0
2679,80693528#25573269,0
2680,84250472#44917290,0
2681,57107958#22178282,0
2682,29851431#70181426,0
2683,8810340#75229781,0
2684,757201#12263071,0
2685,69811580#39437318,0
2686,24607772#96705065,0
2687,28797891#79528937,0
2688,19506949#13205686,0
2689,32663296#19820120,0
2690,69499657#94697384,0
2691,85663923#35489837,0
2692,69062083#4734872,0
2693,71884441#84783221,0
2694,49285911#71906516,0
2695,17364188#36305406,0
2696,29965958#39437318,0
2697,36514214#41270447,0
2698,57208331#24055903,1
2699,96441135#20206361,0
2700,43886265#52126910,0
2701,70600261#12424092,1
2702,64791875#25024300,0
2703,88602235#63632918,0
2704,66637530#75901191,0
2705,48310053#48050949,0
2706,97281594#35149551,0
2707,52787773#64112411,0
2708,21940746#9531648,0
2709,808263#94697384,0
2710,40624769#19653009,0
2711,75698787#62009379,0
2712,45858702#25351062,1
2713,79812958#71458103,0
2714,39877160#39544839,0
2715,54728016#50972713,0
2716,37931146#51318537,0
2717,72185223#23833261,0
2718,53447026#3365489,0
2719,76350435#66481726,0
2720,34597503#57208331,0
2721,65979382#24163225,0
2722,44669031#8023909,0
2723,94791347#48310053,0
2724,57574501#14576013,0
2725,48310053#40170577,0
2726,10803100#39094258,0
2727,33541592#48675264,0
2728,51775601#12391221,0
2729,7004489#2740878,0
2730,70983035#18510686,0
2731,8374819#259815,0
2732,24936536#6873873,0
2733,64225057#67818648,0
2734,39877160#78926104,0
2735,34487169#56354267,0
2736,61891338#13084603,0
2737,36246527#71622657,0
2738,13877575#47240346,0
2739,35031528#43886265,1
2740,54788213#63688174,0
2741,21318183#18178431,0
2742,90146840#15279595,0
2743,5197574#91607349,0
2744,10762448#74111438,0
2745,36195674#5107817,0
2746,8780477#31420716,0
2747,68332855#17174163,1
2748,6873873#2300726,0
2749,25390993#66465346,0
2750,6969637#68571415,0
2751,24072080#9238663,1
2752,42626545#9187011,0
2753,83586196#37531391,0
2754,69524744#50999488,1
2755,66218491#80085603,0
2756,17738556#13893314,0
2757,74111438#98035591,0
2758,85663923#4395083,0
2759,23276091#87636344,0
2760,66152591#96482852,0
2761,26820221#74612575,0
2762,32383258#61901186,0
2763,87562159#35983151,0
2764,70998961#43098472,1
2765,4308600#58262024,0
2766,69903032#17713434,0
2767,50973979#38774023,0
2768,55427773#4734872,1
2769,77300355#88025577,0
2770,89872099#54559293,1
2771,64284720#47032850,1
2772,63436905#65761443,0
2773,2163360#82724964,0
2774,80693528#95160580,0
2775,53540754#57241644,0
2776,51914482#27145682,0
2777,80185739#40470567,0
2778,52499440#57354491,0
2779,19610472#8104033,0
2780,51775601#66609070,0
2781,26217615#31572294,0
2782,59874069#56354267,0
2783,61917173#53540754,0
2784,74898883#10032550,0
2785,75229781#96710850,0
2786,9716045#16174398,0
2787,51215765#77300355,0
2788,26820221#80790800,0
2789,6997147#82049746,0
2790,28635594#21038841,1
2791,48925354#80747993,0
2792,82274481#31303951,0
2793,22096223#48675264,0
2794,23943532#19610472,0
2795,18178431#75933939,0
2796,24163225#20206361,0
2797,9336877#73296694,0
2798,56774153#34487169,0
2799,63008653#90886706,0
2800,40002118#97390436,0
2801,87562159#71693305,0
2802,17326659#12263071,0
2803,85012455#36985187,0
2804,42582657#70768754,0
2805,81011691#51914482,0
2806,74315994#94193655,0
2807,15602472#17037701,0
2808,17145434#24607772,0
2809,24931990#70352977,0
2810,82724964#11874069,0
2811,51850183#96715844,0
2812,64791875#95552183,0
2813,11241255#23833261,1
2814,97281594#44098995,0
2815,68490111#18639975,0
2816,88414713#71384622,1
2817,39094258#86597447,0
2818,38999889#92612895,0
2819,69249199#77906357,0
2820,84686125#68659568,0
2821,35653799#30137322,0
2822,48153881#10218816,0
2823,13877575#17837225,0
2824,13951675#35076842,0
2825,8810340#73197482,0
2826,7039861#50179606,0
2827,19085838#8145012,1
2828,62151951#12958636,0
2829,64225057#8145012,0
2830,26217615#23923095,0
2831,79812958#94168884,0
2832,1705445#10330385,0
2833,61901186#11297103,0
2834,12832490#6315279,0
2835,94576846#31051738,0
2836,92356380#15279595,1
2837,95938196#24307555,0
2838,74172078#22206925,0
2839,88160368#68819356,0
2840,68400481#31981847,0
2841,76045300#66001502,0
2842,56493397#19338654,0
2843,39820474#54285160,0
2844,35590306#15602472,1
2845,17174163#31420716,0
2846,67031613#18762312,0
2847,71622657#79368706,0
2848,43098472#3496396,0
2849,42076543#7039861,0
2850,35653799#39761380,0
2851,34075163#653566,0
2852,54728016#93754453,0
2853,41716837#13704452,0
2854,808263#53262633,0
2855,444965#31981847,0
2856,94193655#96601666,1
2857,172054#27145682,0
2858,10009728#13198672,0
2859,12409643#88331613,0
2860,69249199#23276091,0
2861,15290237#80346902,0
2862,60595831#13086482,0
2863,85454976#96482852,0
2864,70726318#92050862,0
2865,64112411#19610940,0
2866,95577039#69811580,0
2867,8780477#71191165,0
2868,70600300#70600274,0
2869,36514214#77145447,0
2870,40063734#58726767,0
2871,66465346#45667657,0
2872,74381286#51914482,0
2873,16628120#29386919,0
2874,68021989#4395083,0
2875,19338654#36246527,0
2876,76045300#75134238,0
2877,84081996#38774023,0
2878,22206925#87765870,0
2879,84036223#83562709,0
2880,13514352#30467874,0
2881,13621719#11754903,0
2882,10032550#18929113,1
2883,97008126#64889535,0
2884,5108829#67240137,0
2885,19320609#73808482,1
2886,96601666#45667657,0
2887,51318537#73060691,0
2888,34487169#60071236,0
2889,92702787#6220318,0
2890,50972713#39376372,0
2891,16874921#76797257,0
2892,80693528#78926104,0
2893,35485275#22206925,0
2894,85663923#66609070,0
2895,1029315#11754903,0
2896,37652517#94813013,0
2897,25895411#60257213,0
2898,25024300#29177746,0
2899,73023967#55205314,0
2900,33541592#34146043,0
2901,56809562#33296026,1
2902,57107958#458256,0
2903,20457621#93617759,0
2904,13086482#69411201,0
2905,45858702#35493301,0
2906,7547159#13389192,0
2907,175833#11651896,0
2908,23947190#26820221,0
2909,24607772#66152591,0
2910,2160536#54499706,0
2911,2357764#12057738,0
2912,18344350#864070,0
2913,34597503#38669053,0
2914,7586139#88797158,1
2915,7861704#89764257,0
2916,96715844#89872099,0
2917,91438386#65761443,0
2918,94391133#55284959,0
2919,30137322#9563912,0
2920,63634340#21214984,1
2921,55427773#64791875,0
2922,9185300#54519492,0
2923,11413382#12204925,0
2924,36514214#40002118,0
2925,5039534#39944551,0
2926,12204925#78273504,0
2927,15279595#62846191,0
2928,22110995#60950692,0
2929,8035591#45649802,0
2930,43644395#40002118,0
2931,91438386#35485275,0
2932,8865735#73018266,0
2933,6628173#19320609,0
2934,35109084#70983035,0
2935,81486182#14576013,0
2936,63926920#50100211,1
2937,88602235#7503553,0
2938,53579521#96835518,0
2939,94576846#36004979,1
2940,21436544#37788391,0
2941,320211#77554678,0
2942,84783221#58485839,0
2943,84202154#89098364,0
2944,64112411#88073129,0
2945,6601115#48925354,0
2946,5107817#48715831,0
2947,70998961#42080094,0
2948,888946#27147725,0
2949,62254612#2926780,0
2950,96667020#3496396,0
2951,81011691#22096223,0
2952,81865746#29386919,0
2953,84036223#18140756,0
2954,2300726#55596658,1
2955,90886706#29386919,1
2956,63688174#51741857,0
2957,25895411#18218196,1
2958,77343216#95017941,0
2959,52646581#69540904,0
2960,7472344#71191165,1
2961,20822871#84271012,0
2962,19506949#4150044,0
2963,55427773#35572402,0
2964,82614828#13640797,0
2965,39759360#89872099,0
2966,75294597#72226957,0
2967,29965958#37762589,0
2968,55705301#98129540,0
2969,18510686#10803100,0
2970,18178431#3365489,0
2971,84718207#12673715,0
2972,94791347#22096223,0
2973,88674931#10917978,0
2974,58485839#41822669,0
2975,82049746#24607772,0
2976,57914917#31149883,0
2977,17682913#64360600,0
2978,13877575#83244081,0
2979,2174287#22110995,0
2980,43671477#66001502,0
2981,2191215#13986277,0
2982,1448629#599182,0
2983,48050949#26298839,1
2984,87136825#66630102,0
2985,93799137#16566641,0
2986,57297547#53447026,0
2987,18178431#6315279,0
2988,68021989#82274481,0
2989,91438386#95917231,0
2990,16174398#23943532,1
2991,95241878#8810340,0
2992,22096223#74588061,0
2993,12558301#38058369,0
2994,19320609#7016292,0
2995,88160368#79265216,0
2996,48880627#35149551,0
2997,94576846#8810340,0
2998,95170662#35243408,0
2999,44923081#6976859,1
3000,77678186#39944551,0
3001,57297547#92348266,0
3002,3980193#95938196,0
3003,58262024#24066040,1
3004,31149883#34642657,0
3005,36026562#80085603,0
3006,66292005#70352977,0
3007,70181426#64360600,0
3008,24721936#66465346,0
3009,16874921#47240346,0
3010,81714923#84250472,0
3011,288189#59983424,0
3012,80363785#259815,0
3013,44302898#36319925,0
3014,95595870#20665199,0
3015,23923095#5107817,1
3016,69249199#77641222,0
3017,64112411#80235641,0
3018,97008126#81486182,0
3019,24700471#41763354,0
3020,72086860#74315994,0
3021,37417537#98258448,0
3022,70768754#72636167,0
3023,77906357#21940746,0
3024,13640797#67031613,1
3025,72636167#26714094,0
3026,56500373#52462122,0
3027,2174287#48925354,0
3028,91105987#76999933,0
3029,95160580#35031528,0
3030,17037701#35590306,0
3031,10009728#84202154,0
3032,66001502#5836988,0
3033,1448629#9336877,0
3034,4895903#808263,0
3035,75933939#80235641,0
3036,87371358#70600300,0
3037,55406516#55899186,0
3038,84347869#60743541,0
3039,94945290#68675078,0
3040,2724789#66097781,0
3041,5563597#58485839,0
3042,17116847#9336877,0
3043,97936921#808263,0
3044,93222484#39759360,0
3045,37671415#86011983,0
3046,91105987#10373021,0
3047,39820474#6455027,0
3048,85454976#35633356,0
3049,74414069#63632918,1
3050,10132766#3713378,0
3051,1574817#7503553,0
3052,35243408#33296026,0
3053,16628120#864070,1
3054,7039861#49913360,0
3055,37531391#40170577,0
3056,57729543#8452869,0
3057,2163360#88944870,0
3058,13086482#12832490,0
3059,94373108#19085838,0
3060,57316524#13393487,0
3061,35760433#43886265,0
3062,11241255#60380041,0
3063,38774023#57241644,0
3064,83951045#8865735,0
3065,17364188#53579521,0
3066,63800622#42244827,0
3067,1748964#49285911,0
3068,85675854#68490111,0
3069,13704452#48153881,0
3070,95938196#54285160,1
3071,7987227#46709252,0
3072,31186504#21436544,0
3073,4232352#13393487,0
3074,74898883#13893314,1
3075,44923081#85454976,0
3076,64112412#6601115,0
3077,13704452#48938134,0
3078,16993914#68819356,0
3079,45667657#63117104,0
3080,61901186#20008769,0
3081,2160536#80085603,0
3082,54519492#54788213,0
3083,14276753#95577039,0
3084,32359565#25351062,0
3085,56809562#60743541,0
3086,13084603#64889535,0
3087,51215765#5563597,0
3088,9765844#10762448,1
3089,94945290#71384622,0
3090,45649802#95788693,0
3091,36342541#28958152,0
3092,55993507#65991083,0
3093,56291879#30963421,0
3094,14475568#10032550,0
3095,29226990#86890239,0
3096,58262024#27491847,0
3097,4395083#71834414,0
3098,17145434#82324884,0
3099,7039861#64112411,0
3100,18968441#31303951,0
3101,6817074#87327065,0
3102,24925549#32359565,0
3103,85520596#29851431,0
3104,66481726#25351062,0
3105,35489837#12338419,0
3106,35317298#46709252,0
3107,51775601#56493397,0
3108,81714923#36985187,1
3109,1574817#2563741,0
3110,86774262#96710850,0
3111,42999877#64252616,0
3112,56774153#17447786,0
3113,78574784#89764257,0
3114,35633356#96482852,1
3115,75901191#74622289,0
3116,83562709#3342135,0
3117,37466646#88596856,0
3118,64438918#43644395,0
3119,85675854#17713434,0
3120,84081996#68869531,0
3121,66204747#17618186,1
3122,24315621#29226990,0
3123,19411771#37818105,1
3124,72226957#20457621,0
3125,41505583#37931146,0
3126,64304057#91438386,0
3127,75059939#51109166,0
3128,2160536#4395083,0
3129,53397183#53262633,0
3130,18968441#95552183,0
3131,48310053#13621719,0
3132,60743541#31149883,0
3133,34075163#38525199,0
3134,70726318#31493300,0
3135,73197482#87562159,0
3136,38058369#96667020,0
3137,24488733#66097781,1
3138,172054#17058930,0
3139,3980193#64696513,1
3140,66481726#88331613,0
3141,76797257#55205314,0
3142,36342541#64535407,1
3143,12338419#15196749,0
3144,7004489#66001502,0
3145,17954127#78329795,0
3146,57208331#82666001,0
3147,90516613#17954127,0
3148,85903724#78329795,0
3149,18688923#50118951,1
3150,40624769#84271012,0
3151,47054569#29009865,0
3152,80543447#26298839,0
3153,26109768#75922212,0
3154,70600300#92798993,0
3155,82049746#78513705,0
3156,88760576#44923081,0
3157,71622657#17364188,0
3158,72226957#14918547,0
3159,12204925#7016292,0
3160,48327523#60029334,0
3161,44917290#62846191,0
3162,35642956#21940746,0
3163,21236035#20668617,0
3164,26995615#31928950,0
3165,48449418#9882201,0
3166,21318183#80235641,0
3167,76535406#89098364,0
3168,23889723#74646862,0
3169,63008653#69411201,1
3170,5662042#98129540,0
3171,35109084#3129229,0
3172,86510416#32359565,0
3173,17738556#94697384,0
3174,92349357#59226089,0
3175,11241255#35317298,0
3176,9882201#93617759,0
3177,57107958#39376372,0
3178,63926920#16174398,0
3179,25895411#16993914,0
3180,85520596#17837225,0
3181,68490111#16938908,1
3182,13205686#95552183,0
3183,35823397#71622657,0
3184,8145012#70726318,0
3185,172054#36514214,0
3186,75134238#53397183,0
3187,98861629#757201,0
3188,39877160#34522740,1
3189,29386919#14918547,0
3190,86039608#80693528,0
3191,17037701#16993914,0
3192,53799536#91798176,0
3193,62151951#40940816,0
3194,68675078#6086571,0
3195,96667020#68571415,0
3196,6969637#86011983,0
3197,88944870#75908352,0
3198,18344350#426230,0
3199,44145250#69540904,0
3200,66481726#12263071,0
3201,59310973#55124457,0
3202,56354267#31981847,0
3203,40940816#25427610,0
3204,54728016#74622289,0
3205,34959942#60595831,1
3206,75922212#94373108,0
3207,5107817#25573269,0
3208,7039861#6601115,0
3209,69811580#29965958,1
3210,71498088#9882201,0
3211,31572294#56354267,0
3212,33296026#95170662,0
3213,757201#17326659,0
3214,2926780#53579521,1
3215,34075163#33045941,1
3216,6086571#71384622,0
3217,81296852#16628120,0
3218,24307555#17713434,1
3219,1574817#73808482,0
3220,82209636#12285597,0
3221,79295#49991167,0
3222,43098472#27915727,0
3223,8145012#14133475,0
3224,12409643#10373021,0
3225,24925549#10330385,0
3226,60743541#39448463,0
3227,11651896#2107813,0
3228,51109166#84036223,0
3229,93393039#7472344,0
3230,5749619#653566,0
3231,74588061#86136546,0
3232,40470567#97281594,0
3233,92612895#73197482,0
3234,31587846#51215765,1
3235,6873873#60280975,0
3236,17131328#8104033,0
3237,87371358#19338654,0
3238,10997532#84347869,0
3239,61938323#12204925,0
3240,47054569#90920296,0
3241,84147645#49285911,0
3242,89714881#25573269,0
3243,6976859#92050862,0
3244,4150044#25767244,0
3245,11297103#259815,0
3246,21520858#59289884,0
3247,74612575#84347869,0
3248,95846717#82724964,1
3249,76645893#64438918,0
3250,18218196#62151951,0
3251,37671415#88073129,0
3252,98861629#43671477,1
3253,1448629#19411771,0
3254,55406516#13893314,0
3255,19012125#87636344,0
3256,175833#80363785,0
3257,59983424#82274481,0
3258,53540754#46998470,0
3259,57208331#34088263,0
3260,22096223#653566,0
3261,47154861#89872099,0
3262,47240346#59874069,0
3263,74225977#80543447,0
3264,31061866#864070,0
3265,89714881#87562159,0
3266,48715831#22110995,0
3267,28797890#28797891,0
3268,288189#88073129,0
3269,73023967#98258448,0
3270,53262633#43618988,0
3271,20457621#52074266,0
3272,75901191#19610472,0
3273,37417537#80543447,0
3274,51664958#60545708,0
3275,80747993#42582657,1
3276,68869531#66763358,0
3277,3713378#44917290,0
3278,47929214#2163360,0
3279,40470567#50948610,0
3280,74618840#29177746,0
3281,11344076#7862454,0
3282,67340922#2107813,0
3283,34522740#87645646,0
3284,92612895#905514,0
3285,75059939#49991167,0
3286,53447026#55993507,0
3287,58262024#38525199,0
3288,75908352#55284959,0
3289,14918547#29988045,0
3290,93393039#52646581,0
3291,48314206#73023967,0
3292,12204925#97360314,1
3293,42670956#65376715,0
3294,65287375#12577609,0
3295,2163360#77678186,0
3296,22096223#33045941,0
3297,64284720#22626368,0
3298,1705445#48938134,0
3299,97390436#44145250,0
3300,22110995#64360600,0
3301,26995615#17364188,0
3302,21236035#74930475,0
3303,66481726#88414713,0
3304,57297547#42582657,0
3305,92798993#87219862,0
3306,22550534#59622337,1
3307,54700185#18750700,0
3308,5749619#34075163,0
3309,79368706#17216616,0
3310,67388462#69644238,1
3311,76478929#35109084,0
3312,25573269#32663296,0
3313,98235372#5039534,1
3314,80790800#6217373,0
